Team,year,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,League,Wins,Losses,Win_Pct,Home_Record,Away_Record,Age_ERA,G_ERA,GS,CG,SHO,IP,H_ERA,ER,K,BB_ERA,HR_ERA,W,L,SV,BS,HLD,ERA,WHIP
ATL,2015,38.24,65.52,210.04,25.68,54.88,11.72,1.04,4.88,24.32,3.0,1.36,19.84,45.28,0.84,2.04,2.32,0.23556000000000002,0.28788,0.36008,0.6479600000000001,National League,67,95,0.414,42--39,25--56,37.583333333333336,19.25,4.5,0.08333333333333333,0.05555555555555555,39.24722222222223,40.52777777777778,19.36111111111111,31.86111111111111,15.277777777777779,4.694444444444445,1.8611111111111112,2.638888888888889,1.2222222222222223,0.7222222222222222,2.2777777777777777,6.0136111111111115,1.6297222222222223
ATL,2016,36.391304347826086,72.82608695652173,230.95652173913044,31.347826086956523,62.608695652173914,12.521739130434783,1.1304347826086956,7.130434782608695,29.91304347826087,3.347826086956522,1.3478260869565217,20.347826086956523,46.82608695652174,0.7391304347826086,1.3478260869565217,2.8260869565217392,0.23804347826086955,0.2959565217391304,0.3673913043478261,0.6633478260869565,National League,68,93,0.422,37--43,31--50,35.74285714285714,21.37142857142857,4.6,0.02857142857142857,0.02857142857142857,41.14857142857143,40.4,20.714285714285715,35.05714285714286,15.628571428571428,5.057142857142857,1.9428571428571428,2.657142857142857,1.1142857142857143,0.5428571428571428,1.8285714285714285,5.31,1.5062857142857142
ATL,2017,35.43478260869565,67.30434782608695,217.52173913043478,30.391304347826086,57.82608695652174,12.652173913043478,1.173913043478261,7.043478260869565,28.695652173913043,3.739130434782609,1.4782608695652173,20.956521739130434,45.65217391304348,0.5652173913043478,1.7826086956521738,2.6956521739130435,0.20595652173913043,0.27539130434782605,0.32943478260869563,0.6048260869565217,National League,72,90,0.444,37--44,35--46,35.84615384615385,26.615384615384617,6.230769230769231,0.0,0.0,55.26538461538462,56.26923076923077,29.076923076923077,48.38461538461539,22.46153846153846,7.384615384615385,2.769230769230769,3.4615384615384617,1.3846153846153846,0.8846153846153846,3.1153846153846154,5.4034615384615385,1.5396153846153846
ATL,2018,34.526315789473685,82.0,269.36842105263156,43.421052631578945,71.89473684210526,14.0,1.4210526315789473,12.842105263157896,41.578947368421055,4.684210526315789,1.4210526315789473,31.842105263157894,66.52631578947368,0.10526315789473684,1.736842105263158,3.0,0.23642105263157895,0.31521052631578944,0.41973684210526313,0.7349473684210527,National League,90,72,0.556,43--38,47--34,33.55882352941177,24.294117647058822,4.764705882352941,0.058823529411764705,0.029411764705882353,42.62352941176471,36.35294117647059,17.823529411764707,41.85294117647059,18.61764705882353,4.5,2.6470588235294117,2.1176470588235294,1.1764705882352942,0.5882352941176471,2.8529411764705883,5.991764705882353,1.6238235294117647
ATL,2019,32.94736842105263,31.736842105263158,108.78947368421052,18.210526315789473,29.210526315789473,6.7894736842105265,0.15789473684210525,5.421052631578948,17.736842105263158,1.2105263157894737,0.21052631578947367,12.578947368421053,29.94736842105263,0.05263157894736842,0.3684210526315789,1.2105263157894737,0.23715789473684212,0.31763157894736843,0.3923684210526316,0.71,National League,97,65,0.599,51--30,46--35,33.806451612903224,27.193548387096776,5.225806451612903,0.03225806451612903,0.0,46.53225806451613,45.83870967741935,21.838709677419356,44.935483870967744,17.677419354838708,6.548387096774194,3.129032258064516,2.096774193548387,1.4193548387096775,0.7096774193548387,3.4516129032258065,5.155806451612903,1.5577419354838709
ATL,2020,33.42307692307692,63.11538461538461,195.53846153846155,29.73076923076923,48.80769230769231,10.076923076923077,0.7692307692307693,9.115384615384615,28.846153846153847,2.269230769230769,0.7307692307692307,20.76923076923077,50.11538461538461,0.2692307692307692,1.6538461538461537,2.5384615384615383,0.19353846153846155,0.27865384615384614,0.3382307692307692,0.6168846153846155,National League,35,25,0.583,19--9,16--16,33.44827586206897,10.241379310344827,2.0689655172413794,0.0,0.0,17.806896551724137,17.03448275862069,8.96551724137931,17.448275862068964,7.586206896551724,2.3793103448275863,1.206896551724138,0.8620689655172413,0.4482758620689655,0.20689655172413793,1.0344827586206897,6.408275862068965,1.7448275862068967
ATL,2021,31.91304347826087,68.69565217391305,239.52173913043478,34.30434782608695,60.608695652173914,12.956521739130435,0.4782608695652174,10.565217391304348,32.73913043478261,3.782608695652174,1.3478260869565217,20.434782608695652,65.1304347826087,0.043478260869565216,1.565217391304348,2.869565217391304,0.2392608695652174,0.3051304347826087,0.39573913043478265,0.7008695652173913,National League,88,73,0.547,42--38,46--35,32.53333333333333,24.733333333333334,5.366666666666666,0.06666666666666667,0.06666666666666667,46.79666666666667,41.233333333333334,20.333333333333332,47.233333333333334,17.2,6.1,2.933333333333333,2.433333333333333,1.3333333333333333,0.8333333333333334,3.7666666666666666,7.804333333333333,1.7910000000000001
ATL,2022,30.05,79.2,279.8,47.3,77.1,14.65,1.15,15.35,45.8,6.6,1.35,26.9,64.45,0.1,2.15,3.35,0.22110000000000002,0.28075,0.38384999999999997,0.6646,National League,101,61,0.623,52--29,49--32,32.241379310344826,23.379310344827587,5.586206896551724,0.034482758620689655,0.034482758620689655,49.62068965517241,42.172413793103445,19.103448275862068,53.58620689655172,17.17241379310345,5.068965517241379,3.4827586206896552,2.103448275862069,1.896551724137931,0.9655172413793104,4.0,3.8513793103448277,1.3544827586206898
ATL,2023,30.05,79.2,279.8,47.3,77.1,14.65,1.15,15.35,45.8,6.6,1.35,26.9,64.45,0.1,2.15,3.35,0.22110000000000002,0.28075,0.38384999999999997,0.6646,National League,104,58,0.642,52--29,52--29,31.258064516129032,22.322580645161292,5.225806451612903,0.03225806451612903,0.03225806451612903,46.067741935483866,43.12903225806452,21.29032258064516,48.903225806451616,17.161290322580644,6.0,3.3548387096774195,1.8709677419354838,1.6774193548387097,0.8387096774193549,3.225806451612903,8.208064516129031,1.7629032258064516
ATL,2024,30.074074074074073,60.888888888888886,203.0,26.074074074074073,49.370370370370374,10.11111111111111,0.5555555555555556,7.888888888888889,24.962962962962962,2.5555555555555554,0.7407407407407407,17.962962962962962,54.111111111111114,0.3333333333333333,1.4444444444444444,2.1481481481481484,0.21685185185185188,0.2718148148148148,0.33911111111111114,0.610925925925926,National League,101,61,0.623,50--31,51--30,30.464285714285715,22.821428571428573,5.785714285714286,0.07142857142857142,0.03571428571428571,51.11071428571428,45.32142857142857,19.75,55.464285714285715,15.964285714285714,5.321428571428571,3.1785714285714284,2.607142857142857,1.4285714285714286,0.7857142857142857,2.357142857142857,5.466428571428572,1.4635714285714287
BAL,2015,38.0,82.5,274.9,37.15,70.45,13.2,0.3,12.65,35.5,0.95,0.65,23.25,65.6,0.7,1.8,2.2,0.24710000000000001,0.31275,0.41315,0.7259,American League,81,81,0.5,47--31,34--50,37.36363636363637,27.954545454545453,7.363636363636363,0.0,0.0,64.96818181818182,63.90909090909091,29.363636363636363,56.04545454545455,21.954545454545453,7.909090909090909,3.6818181818181817,3.6818181818181817,1.9545454545454546,0.6818181818181818,2.4545454545454546,4.175454545454546,1.38
BAL,2016,36.208333333333336,70.70833333333333,234.66666666666666,30.958333333333332,61.125,11.208333333333334,0.5,9.666666666666666,29.666666666666668,1.3333333333333333,0.5416666666666666,16.333333333333332,58.5,0.4166666666666667,1.5416666666666667,2.0833333333333335,0.24483333333333335,0.2909583333333333,0.4019166666666667,0.692875,American League,89,73,0.549,47--34,42--39,36.92307692307692,23.23076923076923,6.230769230769231,0.038461538461538464,0.0,54.823076923076925,54.03846153846154,25.73076923076923,48.0,20.96153846153846,7.0,3.423076923076923,2.8076923076923075,2.076923076923077,0.5384615384615384,2.230769230769231,5.162692307692307,1.4484615384615382
BAL,2017,34.464285714285715,59.357142857142854,195.92857142857142,22.107142857142858,46.964285714285715,8.642857142857142,0.5357142857142857,6.714285714285714,21.178571428571427,2.892857142857143,0.7857142857142857,15.035714285714286,50.142857142857146,0.42857142857142855,1.25,2.0357142857142856,0.22067857142857145,0.28235714285714286,0.3508928571428571,0.6332500000000001,American League,75,87,0.463,46--35,29--52,35.46153846153846,25.153846153846153,6.230769230769231,0.038461538461538464,0.038461538461538464,55.12692307692308,57.88461538461539,30.615384615384617,47.42307692307692,22.26923076923077,9.307692307692308,2.8846153846153846,3.3461538461538463,1.3461538461538463,0.6538461538461539,2.230769230769231,5.94923076923077,1.6696153846153845
BAL,2018,32.625,70.70833333333333,232.54166666666666,30.333333333333332,57.416666666666664,10.5,1.0416666666666667,8.875,29.083333333333332,3.5,1.25,19.208333333333332,59.583333333333336,0.7916666666666666,1.5416666666666667,2.9583333333333335,0.21041666666666667,0.2808333333333333,0.34195833333333336,0.6227916666666666,American League,47,115,0.29,28--53,19--62,33.607142857142854,23.214285714285715,5.785714285714286,0.07142857142857142,0.0,50.84285714285714,55.214285714285715,29.321428571428573,42.892857142857146,21.035714285714285,8.321428571428571,1.6785714285714286,4.107142857142857,1.0,0.6428571428571429,1.9285714285714286,6.566428571428572,1.7510714285714286
BAL,2019,31.63157894736842,33.68421052631579,106.63157894736842,14.368421052631579,27.526315789473685,5.368421052631579,0.3684210526315789,4.052631578947368,13.894736842105264,1.0,0.7368421052631579,8.631578947368421,27.05263157894737,0.7894736842105263,0.5263157894736842,1.4210526315789473,0.22842105263157894,0.29773684210526313,0.3763684210526316,0.6741052631578948,American League,54,108,0.333,25--56,29--52,32.94117647058823,20.235294117647058,4.764705882352941,0.0,0.0,41.955882352941174,45.14705882352941,26.529411764705884,36.64705882352941,16.441176470588236,8.852941176470589,1.588235294117647,3.176470588235294,0.7647058823529411,0.7941176470588235,1.6764705882352942,7.758235294117647,1.815
BAL,2020,30.347826086956523,71.65217391304348,234.82608695652175,28.652173913043477,56.30434782608695,11.521739130434783,0.6521739130434783,8.478260869565217,27.47826086956522,2.347826086956522,1.0,19.608695652173914,62.73913043478261,0.5652173913043478,1.3478260869565217,2.8260869565217392,0.22160869565217392,0.2942608695652174,0.36178260869565215,0.6560434782608696,American League,25,35,0.417,13--20,12--15,32.92307692307692,10.23076923076923,2.3076923076923075,0.0,0.0,19.684615384615384,18.73076923076923,10.0,18.73076923076923,7.384615384615385,3.0384615384615383,0.9615384615384616,1.3461538461538463,0.4230769230769231,0.2692307692307692,1.1923076923076923,5.7784615384615385,1.4257692307692307
BAL,2021,29.833333333333332,68.79166666666667,225.5,28.041666666666668,53.291666666666664,11.375,1.0416666666666667,7.125,26.583333333333332,3.9583333333333335,1.2916666666666667,19.833333333333332,57.541666666666664,0.5,1.7916666666666667,3.4583333333333335,0.19404166666666667,0.260625,0.30604166666666666,0.5666666666666667,American League,52,110,0.321,27--54,25--56,31.94871794871795,18.641025641025642,4.153846153846154,0.02564102564102564,0.02564102564102564,35.6,38.84615384615385,23.307692307692307,31.641025641025642,14.435897435897436,6.564102564102564,1.3333333333333333,2.8205128205128207,0.6666666666666666,0.6923076923076923,1.564102564102564,6.766666666666666,1.6505128205128206
BAL,2022,29.047619047619047,81.95238095238095,261.6666666666667,38.42857142857143,66.61904761904762,14.714285714285714,1.3333333333333333,8.714285714285714,37.142857142857146,5.428571428571429,1.1428571428571428,24.38095238095238,65.23809523809524,1.0,2.238095238095238,2.142857142857143,0.2297142857142857,0.29719047619047617,0.35233333333333333,0.6495238095238095,American League,83,79,0.512,45--36,38--43,30.151515151515152,21.21212121212121,4.909090909090909,0.06060606060606061,0.030303030303030304,43.06666666666667,42.39393939393939,19.09090909090909,36.78787878787879,13.393939393939394,5.181818181818182,2.515151515151515,2.393939393939394,1.393939393939394,0.3333333333333333,2.4242424242424243,5.291818181818182,1.5375757575757576
BAL,2023,29.047619047619047,81.95238095238095,261.6666666666667,38.42857142857143,66.61904761904762,14.714285714285714,1.3333333333333333,8.714285714285714,37.142857142857146,5.428571428571429,1.1428571428571428,24.38095238095238,65.23809523809524,1.0,2.238095238095238,2.142857142857143,0.2297142857142857,0.29719047619047617,0.35233333333333333,0.6495238095238095,American League,101,61,0.623,49--32,52--29,30.321428571428573,25.678571428571427,5.785714285714286,0.0,0.0,51.542857142857144,47.392857142857146,22.464285714285715,51.07142857142857,16.857142857142858,6.321428571428571,3.607142857142857,2.1785714285714284,1.75,1.0357142857142858,3.8214285714285716,4.753928571428572,1.4282142857142859
BAL,2024,27.666666666666668,63.148148148148145,206.1851851851852,29.11111111111111,51.51851851851852,9.703703703703704,1.2222222222222223,8.703703703703704,28.11111111111111,3.6296296296296298,0.9259259259259259,18.11111111111111,50.333333333333336,0.2222222222222222,1.6666666666666667,2.3703703703703702,0.24122222222222223,0.29737037037037034,0.39551851851851855,0.6928888888888888,American League,91,71,0.562,44--37,47--34,30.1875,22.0625,5.0625,0.0,0.0,44.746875,40.625,19.59375,43.125,14.90625,5.4375,2.84375,2.21875,1.4375,0.65625,3.5,4.6528125,1.27125
BOS,2015,36.69230769230769,63.80769230769231,217.1153846153846,33.76923076923077,61.42307692307692,13.192307692307692,0.9615384615384616,8.0,32.15384615384615,3.1923076923076925,0.9230769230769231,21.384615384615383,43.92307692307692,0.3076923076923077,1.5384615384615385,1.6538461538461537,0.2235,0.29442307692307695,0.33665384615384614,0.6310769230769231,American League,78,84,0.481,43--38,35--46,38.23076923076923,24.5,6.230769230769231,0.11538461538461539,0.038461538461538464,55.48076923076923,57.15384615384615,26.846153846153847,46.84615384615385,18.384615384615383,6.846153846153846,3.0,3.230769230769231,1.5384615384615385,0.7692307692307693,2.423076923076923,5.122307692307692,1.5165384615384616
BOS,2016,35.391304347826086,72.08695652173913,245.52173913043478,34.130434782608695,63.43478260869565,13.08695652173913,0.8260869565217391,7.304347826086956,31.956521739130434,4.608695652173913,1.3478260869565217,24.82608695652174,52.869565217391305,0.34782608695652173,1.565217391304348,2.3043478260869565,0.27843478260869564,0.3462173913043478,0.39334782608695656,0.7395652173913042,American League,93,69,0.574,48--33,45--36,37.083333333333336,26.0,6.75,0.375,0.041666666666666664,59.72083333333333,55.833333333333336,26.666666666666668,56.75,20.416666666666668,7.333333333333333,3.875,2.875,1.7916666666666667,0.75,3.4166666666666665,5.102083333333334,1.5220833333333335
BOS,2017,35.9,82.35,280.2,43.6,75.25,17.65,1.55,10.4,41.3,6.25,1.55,28.4,62.15,0.35,2.4,2.75,0.23795000000000002,0.3077,0.3875,0.6952,American League,93,69,0.574,48--33,45--36,36.23076923076923,26.0,6.230769230769231,0.19230769230769232,0.038461538461538464,56.723076923076924,53.15384615384615,23.653846153846153,60.73076923076923,17.884615384615383,7.5,3.576923076923077,2.6538461538461537,1.5,0.6923076923076923,3.1923076923076925,3.9707692307692306,1.3996153846153847
BOS,2018,34.285714285714285,79.0952380952381,273.76190476190476,42.80952380952381,73.95238095238095,16.428571428571427,1.2857142857142858,11.666666666666666,40.76190476190476,3.238095238095238,1.4285714285714286,28.095238095238095,65.28571428571429,0.8571428571428571,2.0952380952380953,2.3333333333333335,0.22938095238095238,0.29938095238095236,0.37538095238095237,0.6747619047619048,American League,108,54,0.667,57--24,51--30,35.26086956521739,30.304347826086957,7.043478260869565,0.08695652173913043,0.0,63.18695652173913,56.73913043478261,26.434782608695652,67.73913043478261,22.26086956521739,7.6521739130434785,4.695652173913044,2.347826086956522,2.0,0.8695652173913043,4.6521739130434785,4.4513043478260865,1.388695652173913
BOS,2019,31.68421052631579,31.263157894736842,109.63157894736842,15.368421052631579,29.05263157894737,6.2105263157894735,0.3684210526315789,4.2631578947368425,14.631578947368421,1.631578947368421,0.47368421052631576,9.842105263157896,28.68421052631579,0.21052631578947367,0.47368421052631576,1.105263157894737,0.26742105263157895,0.3437368421052631,0.4229473684210526,0.7666842105263157,American League,84,78,0.519,38--43,46--35,34.57692307692308,30.5,6.230769230769231,0.038461538461538464,0.038461538461538464,56.24230769230769,54.69230769230769,29.5,62.80769230769231,23.26923076923077,8.23076923076923,3.230769230769231,3.0,1.2692307692307692,1.0769230769230769,3.230769230769231,5.658461538461538,1.4973076923076922
BOS,2020,31.652173913043477,70.95652173913044,237.95652173913044,36.0,62.26086956521739,14.304347826086957,1.0,9.521739130434783,34.0,1.7391304347826086,0.9130434782608695,22.17391304347826,59.65217391304348,0.43478260869565216,1.826086956521739,2.652173913043478,0.24513043478260868,0.3085217391304348,0.4289565217391304,0.7374782608695652,American League,24,36,0.4,11--20,13--16,33.51851851851852,10.703703703703704,2.2222222222222223,0.0,0.0,19.125925925925927,21.51851851851852,11.88888888888889,19.88888888888889,9.296296296296296,3.5925925925925926,0.8888888888888888,1.3333333333333333,0.5185185185185185,0.4074074074074074,1.4074074074074074,6.534074074074074,1.7644444444444445
BOS,2021,31.23076923076923,63.26923076923077,213.03846153846155,28.26923076923077,54.88461538461539,13.538461538461538,0.46153846153846156,5.961538461538462,27.076923076923077,2.0,0.7692307692307693,18.384615384615383,52.80769230769231,0.46153846153846156,1.9230769230769231,2.423076923076923,0.22211538461538463,0.2885384615384615,0.3452692307692308,0.6338076923076923,American League,92,70,0.568,49--32,43--38,32.78787878787879,21.848484848484848,4.909090909090909,0.0,0.0,42.709090909090904,42.60606060606061,20.393939393939394,46.27272727272727,16.515151515151516,5.303030303030303,2.787878787878788,2.121212121212121,1.4848484848484849,0.7575757575757576,2.909090909090909,6.1478787878787875,1.8054545454545454
BOS,2022,29.708333333333332,71.5,231.75,32.125,59.875,14.125,0.7916666666666666,7.583333333333333,30.583333333333332,4.666666666666667,1.0833333333333333,20.25,57.166666666666664,0.4583333333333333,1.4583333333333333,2.9583333333333335,0.23020833333333335,0.3035,0.36425,0.66775,American League,78,84,0.481,43--38,35--46,32.07142857142857,26.214285714285715,5.785714285714286,0.17857142857142858,0.07142857142857142,50.68928571428571,50.214285714285715,25.678571428571427,48.035714285714285,18.678571428571427,6.607142857142857,2.7857142857142856,3.0,1.3928571428571428,0.9642857142857143,3.107142857142857,5.698928571428572,1.4835714285714285
BOS,2023,29.708333333333332,71.5,231.75,32.125,59.875,14.125,0.7916666666666666,7.583333333333333,30.583333333333332,4.666666666666667,1.0833333333333333,20.25,57.166666666666664,0.4583333333333333,1.4583333333333333,2.9583333333333335,0.23020833333333335,0.3035,0.36425,0.66775,American League,78,84,0.481,39--42,39--42,31.78125,21.0625,5.0625,0.0,0.0,44.384375,44.15625,22.40625,44.46875,15.40625,6.5,2.4375,2.625,1.34375,0.46875,2.125,5.986875,1.603125
BOS,2024,28.76,68.92,223.08,30.04,56.16,12.44,1.2,7.76,28.96,5.76,1.76,19.72,62.8,0.28,1.6,2.92,0.20392,0.28716,0.32911999999999997,0.61628,American League,81,81,0.5,38--43,43--38,30.5625,21.625,5.0625,0.03125,0.03125,45.015625,42.5,20.4375,42.28125,14.34375,5.90625,2.53125,2.53125,1.25,0.84375,2.625,5.36125,1.421875
CHC,2015,36.2,82.65,257.45,39.35,67.6,14.15,1.45,9.85,37.0,3.3,1.7,32.0,59.25,0.65,1.85,4.75,0.24,0.34085,0.37975,0.7206,National League,97,65,0.599,53--28,44--37,39.0,26.333333333333332,6.0,0.2222222222222222,0.14814814814814814,53.855555555555554,47.25925925925926,20.22222222222222,53.0,15.074074074074074,4.962962962962963,3.5925925925925926,2.4074074074074074,1.7777777777777777,0.7037037037037037,3.2962962962962963,4.524444444444445,1.4137037037037037
CHC,2016,34.95454545454545,78.4090909090909,235.6818181818182,36.45454545454545,61.95454545454545,12.181818181818182,1.2727272727272727,10.0,34.54545454545455,2.727272727272727,1.3636363636363635,27.727272727272727,56.81818181818182,1.0,1.4090909090909092,3.727272727272727,0.23731818181818182,0.32386363636363635,0.39040909090909093,0.7142727272727273,National League,103,58,0.64,57--24,46--34,38.32,26.56,6.48,0.2,0.08,58.15599999999999,44.84,20.4,57.64,19.8,6.52,4.12,2.32,1.52,0.6,2.96,4.0448,1.288
CHC,2017,34.6,86.45,266.5,37.4,71.2,14.2,1.7,8.25,35.35,3.3,1.9,28.4,62.5,0.65,2.3,3.9,0.251,0.30885,0.36629999999999996,0.67515,National League,92,70,0.568,48--33,44--37,36.8,27.6,6.48,0.08,0.04,57.51599999999999,51.6,25.36,57.56,22.08,7.72,3.68,2.8,1.52,0.76,3.6,5.5248,1.6968
CHC,2018,34.08695652173913,73.47826086956522,224.08695652173913,34.869565217391305,58.21739130434783,11.434782608695652,1.1304347826086956,11.08695652173913,33.04347826086956,1.9565217391304348,1.0434782608695652,24.695652173913043,57.26086956521739,0.30434782608695654,1.608695652173913,3.5217391304347827,0.2216086956521739,0.3001304347826087,0.3899565217391304,0.6900869565217391,National League,95,68,0.583,51--31,44--37,36.03333333333333,25.233333333333334,5.433333333333334,0.03333333333333333,0.0,48.79666666666667,43.666666666666664,19.733333333333334,44.4,20.7,5.133333333333334,3.1666666666666665,2.2666666666666666,1.5333333333333334,0.6333333333333333,3.4,4.196666666666667,1.3840000000000001
CHC,2019,33.55,32.9,95.85,13.25,21.1,4.1,0.4,3.7,12.4,1.2,0.5,11.45,28.35,0.05,0.65,2.6,0.1901,0.26855,0.3378,0.6063500000000001,National League,84,78,0.519,51--30,33--48,35.55172413793103,25.275862068965516,5.586206896551724,0.034482758620689655,0.034482758620689655,49.310344827586206,47.206896551724135,22.517241379310345,49.758620689655174,18.310344827586206,6.655172413793103,2.896551724137931,2.689655172413793,1.3103448275862069,0.9655172413793104,2.4827586206896552,4.242068965517241,1.476896551724138
