Team,year,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,League,Wins,Losses,Win_Pct,Home_Wins,Home_Losses,Away_Wins,Away_Losses,Home_WinDiff,Away_WinDiff,Total_WinDiff,Age_ERA,G_ERA,GS,CG,SHO,IP,H_ERA,ER,K,BB_ERA,HR_ERA,W,L,SV,BS,HLD,ERA,WHIP
SEA,2019,-0.3679792555781528,-2.681185131118148,-2.579562005497484,-2.269362968201496,-2.5422787636186244,-2.3551083516846867,-1.7049049288029865,-2.1027916002650393,-2.2519840598922674,-0.8122523062534887,-0.9434475565495916,-2.105571353402986,-2.3205552619871206,-1.2175107705761936,-2.0507765710855805,-1.4496928401256606,-1.0529541194771883,-0.4239238572573312,-1.219682307807446,-0.977947897503204,American League,-0.4015071365471565,0.921799680374729,-0.9836013472967068,-0.42766231205059374,0.9752417567539832,-0.3428905679718196,0.8068016765272283,-1.044942221401626,-0.8654988436780302,-1.0451206131543056,0.05569070843986237,-1.0869115958765188,-1.0315692155291076,0.16122162319207203,0.46826480003290616,-1.010792202562628,-0.7246173378595588,-0.4387324575833928,-1.2261683814209883,-1.09055620271451,0.12260724835876687,-1.1956688693674788,-0.466828899308762,-1.1436364108671497,-0.01755110404493479,-1.2297553519209623,0.9481307672664238,0.4804763460505951
SEA,2020,-0.8086493545788837,-0.2438815219099919,-0.1270255210642614,-0.2568712352479191,-0.512007444518457,-0.5959481920719342,-1.2587269496354057,0.016092003147464343,-0.2180646710976022,-0.7072862599920309,-0.5047471535996123,0.07002086433408626,0.4345091409907159,-0.5996281596702329,-0.3600196191077434,0.25170646789435497,-1.8209485329770738,-1.7816875397787273,-1.5389542896413513,-1.720456277559556,American League,-2.4713050324105366,-2.1666174105915004,-0.61670760866647,-2.5169082480490546,-1.969778473638122,-2.2312734060774915,-2.189444394908513,-0.5264217429178324,0.0669446619419471,-0.24650577885402114,-0.5541994382603297,-2.711130737344645,-2.488455529255713,-0.3789048674475622,-0.7847264997721705,-2.4885355997593,-2.4239947732957745,-2.1782171036754265,-2.4293686307570126,-2.1709441639658693,-2.2622058841888735,-2.0594554842006394,-2.1080149671867385,-1.8334931388897908,-2.0516275018476993,-1.9477973126637904,0.9007384926860489,0.7814128053596681
SEA,2021,-0.513963957096114,-0.800105166847451,-0.8125646130451831,-0.8797795462522414,-1.0268670045151262,-1.1651076074855657,-0.8314904884513539,-0.5624684133871555,-0.8551241701215925,-0.58612864276471,-0.6376227564161924,-0.20581444010815134,-0.6164525871727158,-0.7703588811047746,-0.24322390860927423,0.35329920872757137,-2.0859914985474624,-1.286745247665842,-2.0578127311963264,-1.8729767889264906,American League,0.7091161246478279,-0.19205566390817333,0.6796502678270325,0.5219949315850703,-0.04028246062260482,0.849772277147552,-0.31679060026117467,0.4365448599806415,0.8559353205434664,0.7118320223063203,-0.5670935217000797,-0.5668913302089683,-0.7807175483918513,-0.49834315776099475,-0.7847264997721705,-0.7544300844897807,-0.750472136318794,-0.6622594874707399,-0.8045693999219122,-0.9526211384159019,-0.6395817821956875,-0.33573540920557554,-1.0329136784894812,0.016153432251995673,0.6300816580768422,-0.09671200846190453,-0.02391009925452162,-0.27834887370331257
SEA,2022,-0.7969829238867497,0.5640664601339833,0.6209824942756778,0.5885983961786659,0.4041950953711236,0.6427119563788597,-1.02568887989865,0.6744278229189149,0.6097007334919577,0.9363358435082225,0.389143265348291,0.7512121374395623,1.5574154294650921,-1.106646665748569,0.11070248684063203,2.7901041112305887,-0.43780009204310305,0.14269422809896065,0.28559204052776194,0.2459366551272615,American League,0.7091161246478279,-0.19205566390817333,0.6796502678270325,0.5219949315850703,-0.04028246062260482,0.849772277147552,-0.31679060026117467,0.4365448599806415,0.8559353205434664,0.7118320223063203,-0.6444580223385821,0.33088504600703034,0.29436102505353373,-0.8699289498472296,-0.7847264997721705,0.3108703960702224,0.00894010542105747,-0.303129215870138,0.36566948939369126,-0.24672377546263155,0.1920678250349115,0.5402906381127572,-0.1566047035513394,0.12632711117453077,-0.8940230478136056,0.5377325514459996,-1.0989062986636136,-1.0447031706334746
SEA,2023,-0.7969829238867497,0.5640664601339833,0.6209824942756778,0.5885983961786659,0.4041950953711236,0.6427119563788597,-1.02568887989865,0.6744278229189149,0.6097007334919577,0.9363358435082225,0.389143265348291,0.7512121374395623,1.5574154294650921,-1.106646665748569,0.11070248684063203,2.7901041112305887,-0.43780009204310305,0.14269422809896065,0.28559204052776194,0.2459366551272615,American League,0.608150373630102,-0.0907960871551822,0.5206629810872633,0.33206348285793746,0.16282238285271278,0.849772277147552,-0.31679060026117467,0.140247443704188,0.8559353205434664,0.5521090554462633,-1.4484420485818383,-0.4248258077352714,-0.4855979399950787,-0.06118340236542437,-0.04767279400447839,-0.4456425951092221,-0.6269610838005298,-0.8450841926019738,-0.2087095960347518,-1.1392588126555794,-0.6210295137034902,-0.15281055768426763,-0.7099457737827954,-0.16879876177633168,-0.7870175940793616,0.1316002207091058,-1.0037329026790727,-0.6462679021619808
SEA,2024,-1.2358243561718485,0.19331206308737256,0.055153018386090755,-0.21511677938032414,-0.3913064126131075,-0.5199066507413677,-1.0340595002196542,-0.08840874194431517,-0.2353905570543215,1.2116940644794063,-0.04706452167583564,0.5391306768201397,1.127802195017773,0.035869525669450564,-0.4054401731904811,2.5414505497506883,-0.3934715980515568,0.1141595043759825,-0.6883341608668219,-0.41400786521044086,American League,0.4567017471035133,0.06109327797430448,0.3005267379091212,0.6169606559486367,-0.14183488236026362,0.2534408545878662,0.2450055381330268,0.5846935681188683,-0.004781761567281918,0.31252460515617797,-1.7057402746872634,0.5847345773787535,0.6343431380234419,-0.3411337841860492,-0.7847264997721705,0.5895497413500892,-0.030658137131202395,-0.16937261381216215,0.7716565882742495,-0.7036751944685169,0.4467566061807763,0.6467318565201297,0.3899441276838216,-0.13900239960340818,0.5434418236792798,0.6439517764079565,-0.6857975558041405,-1.322060659922857
SF,2015,1.652041614263412,0.7518179478994594,0.6074902862067757,0.4148520518581683,0.8147351983191575,0.5746306865925399,3.451397188935569,-0.7977681043222878,0.27391433233276025,-0.0026737579603305565,1.1656889960945394,1.0576775507511156,-0.6947885613672335,0.814997817930256,0.7300736788779676,-0.779850592873686,1.0224953161643788,0.7442834410255227,0.2635998038472901,0.46603327520151594,National League,0.40621887159465037,0.11172306635080004,0.22714799018307388,0.4270292072215039,0.06126996111505398,0.3528294250144805,0.1513728484006599,0.28839615184241474,0.13867108545117615,0.23266312172614953,2.5102943925870025,2.1144478713650074,1.7676168479231353,3.7129624858829997,3.988573689961454,1.7577566474701276,1.5961696610574794,1.141575177502333,0.8577821302155971,0.8801514673458403,0.693727545473736,1.5047125867128885,1.4445524358418085,1.2760883245455992,-0.06716272350353862,3.049564318879703,-1.256525149630214,-1.6540296238475116
SF,2016,1.6422483650560336,-0.3151230119075826,-0.4586536167762862,-0.8312735849617856,-0.3303726395328945,-0.09449942651442403,-0.021214441378152267,-1.356737958353711,-0.8069397535555685,-0.5169816155630131,0.26524992938877595,-0.7060944206420617,-1.1783701260701505,-0.31069924647331587,0.5803355884953152,-1.6815613103282672,-0.1687697927788115,-0.8440064816903599,-0.5544437322456117,-0.6987007535274373,National League,0.5576674981212392,-0.04016629877868664,0.4472842333612159,0.4270292072215039,0.06126996111505398,0.6509951362943234,-0.12952522079644085,0.28839615184241474,0.5690296265065503,0.47224757201623485,1.7645865669881078,1.4433484072550573,1.0309889364883345,4.858685344815558,2.347751749740521,1.0947341598675162,0.874051710069738,0.49383720472530396,0.7784580187073432,0.3284827779813797,0.17663214132910157,1.064433001482394,0.6189557858422163,0.9233206795340216,2.413418249426662,2.7010640998378537,0.6205518824700551,0.5913476731644632
SF,2017,1.1636255674300615,0.6008862071510261,0.39192159819681516,-0.3584298468293971,0.28314660947848935,0.12424690185227175,0.7823651094382457,-0.8166424110817906,-0.40804361641323883,-0.15621451711937775,0.7917966072167162,-0.16325436394316917,0.4451805834323808,-0.4599393875874258,0.37614728342806136,-0.5134360627166508,0.9666260260068089,0.10665036655414731,-0.13533936953642242,-0.048544083218565126,National League,-0.6034386385826082,1.1243188338807113,-1.28934612948857,-0.23773086332346094,0.7721369132786656,-0.9392219905315055,1.3685978149214297,-0.7486448051251724,-1.7262159257887786,-1.3645665468744193,0.8442225202507749,1.3432441946873772,1.4997521528559348,1.0048902738605916,1.4934394998734233,1.525591884016804,2.013451141286219,1.9547620815562985,0.9099605845719243,1.3797961275799309,1.2718640624549824,0.22389924786054058,2.481665582948733,0.1833400639036747,1.2558137953925683,0.26156256654491183,-0.6747069128347779,-0.7497803585551747
SF,2018,0.7210708614871654,-0.9317357624333792,-1.0746085916333932,-1.1391471483889588,-1.0601553381356008,-0.5955161378598284,-0.4355601472678576,-1.148122423545555,-1.1058497313221958,-1.3470277912790338,-0.6929875909231009,-1.23624277063635,-1.1747932273644188,-1.0904789837945403,-0.6082105039169899,-1.3293305613225714,-1.6216194526117251,-1.7825548451971522,-1.6257532493718256,-1.7786184210003062,National League,-0.14909275900284183,0.6686507384922512,-0.6044778173787955,0.14213203413080466,0.3659272263280304,-0.4422791383984339,0.9004343662595953,-0.1560499725722655,-1.0089516906964884,-0.6458131960041633,0.602657727954072,0.9968692157193791,0.8247331212865907,-0.319981977559602,0.2176665400718908,0.8846027131348903,0.8617542558548968,0.6249419656927281,0.45746314913139513,0.9879548848301806,-0.04595041770867788,0.2367073812490639,1.2283962220237334,0.1514128103753539,2.181897358619843,0.5708729496341299,-0.3304157773578227,-0.25753538196149206
SF,2019,0.5006961422309518,-2.6009643296462333,-2.662023699533508,-2.153716516090082,-2.363546371922772,-2.19552559508092,-0.8859359145392763,-1.8268281337316907,-2.1200876832827458,-1.7237867736720218,-1.8604634490035614,-2.367276169572754,-2.672442443424586,-1.1291408319454783,-2.062867224346292,-1.7482094937923014,-1.3835586883535913,-1.352538354355251,-1.0132885815048267,-1.2028092070060221,National League,0.052838743032609874,0.46613158498626894,-0.3109628264746067,-0.5226280364141601,1.076794178491642,0.6509951362943234,-0.12952522079644085,-1.1930909295398526,0.5690296265065503,-0.3263672622840496,0.2790807040335365,0.04909117321887281,-0.2581099085225667,-0.44028287774752056,-0.7847264997721705,-0.1730462664006844,-0.1546088859536414,0.01884738078154827,-0.22244048382673898,-0.18383354487508285,0.507534610772403,-0.3664756505167137,-0.037768822112004476,-0.19704323008608235,-0.19119177215004873,-0.08364991458144791,-0.5165983804681649,-0.6184541609309926
SF,2020,0.3457073286881221,0.7888536837706396,0.141422490087523,0.5582854089391445,0.22554624300300913,0.22397799270982377,0.07486572230641701,1.0437077377787487,0.5802008972628213,-0.5512937037302067,-1.3790301054652272,0.8344818516753977,0.26040713882853284,-0.7579870896964744,-0.7087140591466506,0.13754205010184453,0.5280603325057286,0.31311900822933864,1.1399617500378874,0.8816022800679267,National League,-2.370339281392811,-2.2678769873444913,-0.21312449617321022,-2.0420796262312226,-2.1728833171134396,-2.5294391173573345,-2.189444394908513,-0.007901264434038746,-0.14823460858573997,-0.08678281199396425,-0.041952668881157104,-1.845687123655715,-2.0420143708103797,-0.24498920861128917,-0.7847264997721705,-2.0575821507212875,-2.050168507296463,-1.8355225258789896,-1.9683058448161599,-1.8331223192786872,-2.0580338860802057,-1.6439535379658006,-1.7850542941841434,-1.71234061434036,-1.269868649772727,-0.9435428221143802,2.3720362368169337,1.557766192927068
SF,2021,-0.2968679144867498,-1.2697062105594104,-1.4892717785550555,-1.3418882925199132,-1.5534824444930806,-1.4213819257290385,-1.1559990773283362,-1.2354479745831861,-1.3403210180155853,-1.1940293290273356,-1.6730947963832368,-1.047409635040394,-1.1995092751778966,-1.162578106021965,-0.3747506096210636,-0.11453430675179217,-1.4629203089923328,-1.2458468299940428,-1.75540640037482,-1.6555607530410879,National League,1.5673250082984977,-1.052762066308598,1.9515485617451853,1.2817207264936015,-0.8527018345238753,1.7442694109870807,-1.1594848078524769,1.6217345250864557,2.147010943709589,2.069477240616804,-0.21770545430039262,0.2537832634796839,-0.13335840739247964,0.017082295777976122,0.8320364677182509,-0.08823092709107931,-0.4407979988351214,-0.9812500727167877,0.05068741028777076,-0.8836697667443336,-0.9334922722871346,0.8608628706768965,-1.273540933853818,0.9557736170082047,0.8077088454438868,0.8673547914892333,-0.4087183599563553,-1.1661837627164944
SF,2022,-0.8385040747875709,-0.8241530641179573,-1.0157909970830226,-1.1231696780314608,-1.1364411026825212,-1.0383717052679555,-1.3333091766955525,-1.0313376504711325,-1.089190225594581,-1.1638257491006252,-1.5234601085267274,-0.7498932516226569,-0.6116303978064707,-0.11233422557581149,-0.7907038015708477,-0.1571066286316157,-1.8078923414990975,-1.5765698083218977,-2.129238017875321,-2.033651926112496,National League,0.25477024506806156,0.26361243148028674,-0.005218044282742738,0.2370977584943711,0.2643748045903716,0.2534408545878662,0.2450055381330268,-0.007901264434038746,-0.004781761567281918,-0.006921328563935799,-0.8409816389030518,0.39082624370854113,0.14195525027391992,-0.3958367323578955,-0.7847264997721705,0.10040013038662914,0.1938456920515819,-0.25032874557756596,0.15879610919404089,-0.4594776589747735,-1.185167746992099,0.08772081815497478,0.15396456917577958,-0.05749051227977803,-0.1812124234083753,-0.1955463739810265,-0.4972242307491649,-0.39412525870769827
SF,2023,-0.8385040747875709,-0.8241530641179573,-1.0157909970830226,-1.1231696780314608,-1.1364411026825212,-1.0383717052679555,-1.3333091766955525,-1.0313376504711325,-1.089190225594581,-1.1638257491006252,-1.5234601085267274,-0.7498932516226569,-0.6116303978064707,-0.11233422557581149,-0.7907038015708477,-0.1571066286316157,-1.8078923414990975,-1.5765698083218977,-2.129238017875321,-2.033651926112496,National League,0.15380449405033572,0.36487200823327787,-0.15197553973483743,0.04716630976723827,0.4674796480656892,0.2534408545878662,0.2450055381330268,-0.3041986807104922,-0.004781761567281918,-0.1666442954239927,-0.9100761411974384,1.822015996953522,2.0622680124970554,1.8798059115909083,1.721256099837983,1.9908148432182133,2.0680487181385776,1.7458422546105192,1.912338089069276,0.7506932149083132,1.484034551211206,1.4460086420154896,2.0549935952354463,2.4781114112517164,1.7188555770062062,0.7034345423866522,-0.672535756375834,-0.8121528912416941
SF,2024,-1.108087742343633,-0.7843544972901609,-0.7552227287523485,-0.8627369112042431,-0.8616582376579578,-0.7388141182081491,-0.021214441378152267,-0.8392915791931934,-0.864009239842987,-0.8792519102501638,-1.0067216531289156,-0.8637702121722048,-0.4648980642335742,-0.675508480307807,-0.11345089694430868,-1.092443641591274,-0.5620855892156625,-0.8373984404071444,-0.6440637884290388,-0.7558252834366357,National League,0.4567017471035133,0.06109327797430448,0.3005267379091212,0.5219949315850703,-0.04028246062260482,0.3528294250144805,0.1513728484006599,0.4365448599806415,0.13867108545117615,0.31252460515617797,-1.9596545331931166,0.5006403910601371,0.29436102505353373,0.11211921495210528,1.0052610713779389,0.26453954992753087,0.1774683400928784,0.16402070773533128,0.5020867512231721,0.4241053508045522,-0.5488449928439668,0.16290813648661923,0.3437569025090188,-0.18724412883576053,-0.3979068532275652,0.8139025363470874,0.3815025484646227,0.5988012077603543
STL,2015,1.7538914060201292,1.0346871154589627,0.629656056605686,0.8104846511866902,0.7407611236069923,0.9696516805175598,1.0310921132623694,1.1202209730481192,0.7181678184024886,-1.2309998312327084,0.1111207197724741,0.6871255362644924,0.3090141230348754,0.137494955094773,0.45198865388161297,0.727294463443257,0.8428139973949086,0.5224420550889786,0.6990460901205826,0.6695535807931879,National League,1.2139448797364571,-0.698353547673129,1.4256675363751792,1.186755002130035,-0.7511494127862164,1.147937988427395,-0.5976886694582755,1.4735858169482288,1.2862938615988406,1.5104468566066047,1.582701844527386,1.4469492782107294,1.4997521528559348,-0.24498920861128917,-0.7847264997721705,1.5696253328301066,1.3972784882381732,-0.10966308589211544,1.2764958537299238,1.1663504964949178,-0.49622334384688715,2.145119256139063,0.1254172925917719,3.1765200821837296,-0.4279745013842952,1.2156043325668515,-1.724325363455243,-0.7142066707111535
STL,2016,1.0431569896308597,0.39557609606686417,0.12382395782373737,0.2970885022252635,0.3059528459510149,0.34420177346961217,0.45918637704469467,0.2132382403606342,0.24411347736659214,-0.14347002722870578,0.35412993127277603,0.8427338053384079,-0.009156241893261141,0.10803830888453465,0.47616996040303516,0.0865757921587598,0.3449823914532812,0.24201073789907698,-0.23705824510460896,-0.06348788188089045,National League,0.5071846226123762,0.01046348959780892,0.37390548563516857,-0.23773086332346094,0.7721369132786656,1.2473265588540092,-0.6913213591906424,-0.7486448051251724,1.4297467086172986,0.3923860885862064,0.9673024076302109,1.7079404050778337,2.0622680124970554,0.5049384808718393,1.721256099837983,2.059047543901087,2.2396411025317042,1.900261257135661,1.62373979293224,1.6774966130406068,0.997810514478192,1.856936254897284,1.564639221296294,1.1611122032084922,0.561251122972112,0.8139025363470874,-0.2993682399949324,-0.45214717026018925
STL,2017,0.5486688702323063,0.9511121341345637,0.5843607866600863,0.6948381990752761,0.5998581241552486,0.2125281088279389,-1.3892129624108303,0.6456669745234827,0.6547030346782419,-0.44933778460483154,0.7438616855657131,0.70520124428823,0.4979652165693906,0.27299552766186946,1.1008537122064412,1.3413165234242337,-0.5425550110885444,0.09999941591194554,-0.27690653879670024,-0.14544854793364598,National League,0.35573599608578743,0.1623528547272956,0.14153945116935196,0.2370977584943711,0.2643748045903716,0.4522179954410948,0.057740158668292976,-0.007901264434038746,0.2821239324696342,0.1528016382961211,0.6170991014065921,0.9892641762610002,0.8247331212865907,0.779911967015653,2.222452619760013,0.8495597458705995,0.8857771896699347,0.66127584863982,0.7358756230518297,0.6814918945144349,0.6542121951868625,0.7063389388282582,0.6679912232361317,0.7660124407955252,-0.2259199057710713,0.9243705303075226,-0.4599795390452722,-0.551800927807243
