Team,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,year,year_W,League,Wins,Losses,Win_Pct,Home_Wins,Home_Losses,Away_Wins,Away_Losses,Home_WinDiff,Away_WinDiff,Total_WinDiff,Age_ERA,G_ERA,GS,CG,SHO,IP,H_ERA,ER,K,BB_ERA,HR_ERA,W,L,SV,BS,HLD,ERA,WHIP,year_ERA
HOU,-0.059906733441855195,1.2863588632115597,1.288790967456641,0.41838655065744823,1.270846117040862,0.4510369229227944,-0.4919724876392311,0.20733122079735627,0.38993208581297806,-0.25621458170263817,0.011060888983295802,0.12620453881858426,0.7281224739711745,0.3316840730794229,0.4895645796320858,0.8643928090186557,-0.30439481742844,-0.7350546382041987,-0.7557839547673199,-0.7747226803118541,2025,0.0,American League,0.5270076415916909,-0.5848426924906794,0.5637249327921198,1.230819766611752,-0.49732842909134023,-0.3444880017597848,-0.5175111409847625,0.9031187934739748,0.08458025476442273,0.5572841080684572,0.5229941858597278,-0.1584891917040701,-0.02608946684517032,0.8508508599367164,0.48805540066195396,0.009421033835768117,-0.4357692491177161,-0.5318718975608145,0.49964643318402335,1.0811400298069918,0.15006669539113773,0.3624956920749832,-0.6013910265333663,0.18869957560150374,0.6241939515280219,0.5577381829427919,2.4134344029367827,2.3135632596219144,0.0
KC,0.49441837375820613,0.11999603662195539,0.04514993384334546,-0.9947995863529971,0.18721853994687643,0.14145232324205145,0.953154338058416,-1.3341967381838409,-0.9063222897902359,-0.03257315417789814,1.7669751397913405,-1.301925611448061,-1.3623637345973607,1.4907364813539357,0.6055342535958704,-0.5815098701543184,0.652336278810494,-0.1179791420965426,0.24169362028177363,0.10707315025237642,2025,0.0,American League,-0.0665155275795342,0.17914100490705426,-0.1165837187615478,-0.0439578488075626,0.2617518047849162,-0.07448389227238601,0.038334158591463705,-0.16045257752075695,-0.059703709245474856,-0.12239417326737143,-0.09273767943056689,0.29521768897143086,0.5696629685128831,0.9675055669281505,-0.5613888358419084,0.5001347859874644,0.4254624199393095,-0.04094672813714207,0.28025850604532365,0.3295760428583956,-1.1685657545889858,0.5984961583933024,0.11823405617466312,0.2837912269480594,0.3458906777446886,-0.17431225302075848,-0.517164963480134,-0.277640801904539,0.0
LAA,0.8018168422964226,-0.9024776283184734,-0.6763361581916852,-0.4212281867750498,-0.9527576711559963,-0.9718728657050776,-0.6088125288658495,0.7418424050846911,-0.39306549945023506,-1.2538498192695229,-0.9263941573158753,-1.354789352609962,0.7674307616536605,-0.4691157726375132,-0.4799418947051525,0.2845785688276842,-1.3897695871625937,-1.9500833828619615,-0.45457232650449564,-1.066845811873132,2025,0.0,American League,-0.21489631987234048,0.026344265427507535,-0.1165837187615478,-1.0637799411430142,0.2617518047849162,0.7355284361898103,-0.23958849119664938,-0.6922382630181229,0.5174321467941155,-0.12239417326737143,-0.7556069123985826,-1.1711324480688847,-1.0754261427599217,-0.7823150379433614,-0.5613888358419084,-1.1049476323308962,-1.0010382826999793,-0.2535122654133706,-1.4603570290834187,0.4641845181327706,-0.3816399376653634,-1.5743357211581124,0.37991590443212825,-1.1425835432502807,-1.5436420758368876,-1.5338344912387798,-0.19649044077014724,0.016875840078310708,0.0
LAD,2.7061195590513867,0.6185836411705785,0.6673128953410706,1.4750445535486876,1.0649568773930047,0.7311372750148951,0.8711613266713152,1.643602770412984,1.46556513223517,-0.4820167959667478,-0.6322906133788805,1.0799395515609198,0.591139047198877,-1.002982336448804,1.2240391814027205,-0.1939982643458164,0.6904529228090769,0.9306236319788072,1.1426055144357412,1.0992567551613108,2025,0.0,National League,0.9721500184701096,-0.8904361714497728,0.9244946722523968,0.975864243527889,-1.003381918342178,0.7355284361898103,-0.5175111409847625,1.0360652148483163,0.661716110804013,0.9348831532550286,0.3840629969148517,-1.2260347932934827,-1.5949279673723866,-0.13764428878017287,0.2671197719242987,-1.5463396063940513,-1.7349926078571216,-1.7364099421261132,-1.343364658801907,-1.8334581733104354,-1.1741626665158968,-0.24313889844062841,-2.240345760356437,-0.17241770764978975,-0.33637635078231853,-0.23852720354387655,-0.3552941895298218,-0.4717871314698551,0.0
MIA,-1.5645034529848836,-1.029794336182543,-0.9352607821101196,-0.8814251857176435,-0.6900037843673026,-0.3572526645429821,-0.4641534302043221,-1.0783006364535224,-0.8642198905826448,-0.29433703346151396,1.2583750262160869,-0.9731326635023249,-1.185391357152405,0.9990172778435361,-0.9583996352871661,-1.456178923264938,0.8257460657930624,0.5712539943988697,0.13353960731898892,0.3127609102902156,2025,0.0,National League,-1.4019426582147907,1.0959214417843346,-1.2916622987178814,-1.3187354642268772,1.2738587832865915,-1.1545003302219812,0.5941794581676898,-1.3569703698898303,-0.9254074933048604,-1.2551913088270856,-1.0272216224927935,-1.7650151336081379,-2.0384051347244916,-0.1848153192067476,0.20649719086823481,-2.048283548018217,-1.5423472980460995,-1.1531508459413384,-1.9926226304986177,-1.6690315016117538,-1.9596414769413426,-2.066185305293346,-0.5120362490795977,-1.742035604271722,-0.6562154621298281,-1.35471878255548,-0.2056000874068372,-0.23219927716793204,0.0
MIL,-0.5984839682782797,1.8744473045793928,1.5311001074872608,0.8981664006188758,0.9234080251351029,0.11491650041227354,-0.19987238457268544,-0.010836609524004948,0.7102492797842925,2.5149944115387086,1.9411153960698242,1.3560956597281033,1.6929622625412677,2.0834337355852206,0.04887981856970475,0.7263417994493767,-0.22178098981087996,0.07352704635065763,-0.30598806692518205,-0.16577482885874903,2025,0.0,National League,0.37862684929888457,-0.12645247405203922,0.2544937275404527,0.4659531973601632,-0.24430168446592143,0.19552021721501275,0.038334158591463705,0.37133310797660896,0.08458025476442273,0.25520487191920005,0.22699924470694716,-0.9434491928727557,-0.8818862473160629,-0.7823150379433614,-0.5613888358419084,-0.8423995500733263,-1.0310611382814467,-1.5384322358394291,-0.7965928899268193,-1.1278576324468836,-0.392899607541854,0.02405283266920048,-1.4499329021329406,0.5742295285721563,-1.2696469022669186,-0.6766998071133905,-1.213660324582747,-0.8007260955139872,0.0
MIN,0.0837138625145233,-0.30578301463793994,-0.4695656920322238,-0.3663962039223154,-0.39685672410678197,-0.1651838516798272,-0.37513244641261273,-0.4362638786506592,-0.3645928599861183,-1.1060520062966512,-0.705816499363129,-0.6373528654127424,-0.5904919037412864,-1.4701155797836831,-0.8324897035550572,1.499427453037339,-0.1089703838227629,-0.13454797380812417,-0.12034197389071213,-0.13033341951491811,2025,0.0,American League,0.23024605700607834,-0.27924921353158594,0.2544937275404527,0.2109976742763003,-0.7503551737167591,0.19552021721501275,0.31625680837957676,0.5042795293509504,-0.059703709245474856,0.25520487191920005,0.24226075013391407,-0.17226397366006252,-0.22634789178041,0.007926525546998756,-0.5613888358419084,-0.2306964742004514,-0.19270179433899806,0.1778227188291769,0.3673860912297441,-1.3910242257697114,0.19328929911056983,-0.12998136555923837,-0.18776487928769567,0.04665199716322428,-0.936950389015496,-0.08247796893930927,-0.6660640896707609,-0.6350394501421476,0.0
NYM,0.4720213997299235,0.644083410985985,0.4052600476042511,0.5307159599738139,0.4015359940832427,0.7311372750148951,1.1308058627304671,0.8678949292703668,0.5955678152760439,0.39382209572434446,-1.3675494732213673,0.9432849825709729,-0.12355709248267355,-1.002982336448804,1.2240391814027205,2.5056659227867493,0.358731500038185,0.9449984174820054,1.0123275544115524,1.0219300438656793,2025,0.0,National League,1.5656731876413348,-1.5016231293679598,1.5223416690722864,1.9956863358633408,-2.015488896843853,0.7355284361898103,-0.5175111409847625,2.0996365858430477,0.661716110804013,1.539041625553543,2.4261654058479007,-1.1345308845858193,-1.0754261427599217,-0.0823867959947567,0.33813479544711644,-1.0393876073024348,-1.4338101364273146,-1.1645074251686394,-0.6241992690453543,0.2622718052212081,-1.9129550408680882,-0.30481597130784804,-1.3210161092413948,-0.7914759075091506,-0.31324865490004694,-0.046493922931884396,0.7055070629144798,0.38786917915062913,0.0
NYY,0.06775601851937088,2.1154201293349923,1.9459872016952433,2.361494943001229,1.9708695318435763,2.0756189650569787,1.1827347699422972,2.836253576169759,2.3735259684797843,0.5689898740625627,0.8382271063060938,2.669687704143964,2.6780517750690045,-1.1364489774016266,2.399198544235737,1.425800247933724,1.0024229936897957,1.6062385506290897,1.9784808855334721,1.9013543209710666,2025,0.0,American League,1.120530810762916,-1.3488263898884132,1.2646489980292306,0.4659531973601632,-0.7503551737167591,1.5455407646520067,-1.6292017401372147,0.6372259507252919,1.6717038588732962,1.2369623894042858,0.8409813476534138,-0.2859059247970002,-0.22634789178041,-0.7823150379433614,-0.5613888358419084,-0.14022833930454534,-0.4954296513467248,-0.6792963830911019,0.1664251476243002,0.45170066760329347,-0.2389367380837473,0.531554980516582,-1.0741066233855614,0.24485792056547487,-0.5400492854874833,-0.23990817022179373,-0.30219837708975317,-0.07214576476982965,0.0
PHI,1.0770896512128185,1.315046104253893,1.4947537364826677,1.0181113631092327,1.4252630467767549,0.7311372750148951,0.6764279246269516,0.4254990511187175,0.9593848750953149,1.0370162818099902,0.011060888983295802,1.2792274646712583,1.0497357368278721,0.08143412129288037,-0.17146256196148577,0.17413776117226093,0.1798931375710512,0.5317233342650787,-0.319465097272512,0.008210271556424655,2025,0.0,National League,0.6753884338844971,-0.7376394319702262,0.7183405354179521,0.4659531973601632,-0.49732842909134023,0.7355284361898103,-0.7954337907728756,0.5042795293509504,0.8060000748139107,0.7083237261430857,0.19620531955549406,0.9788574684508046,1.2023895497716548,3.9287404367107097,4.282199948022072,1.2060782713032923,1.1975585260352142,0.7298953301173154,1.3421724929938932,0.39105587531544084,1.2609245533768751,1.5938296900806395,-0.1962873960578669,0.15718991598371013,-0.2118426037239341,0.2323824336256582,1.478367452223109,1.246510982806535,0.0
PIT,-0.01638534072779946,-1.2289905900003035,-1.0825343892975614,-1.4991751224026724,-1.2185419623377753,-1.5096655417219107,0.5171005956815632,-1.5033029033133172,-1.4996158058965943,0.13007515674918593,0.2366516755258771,-0.4211901835559178,-0.5437117927803121,-0.7603157165345809,-1.3933612176344512,-0.3278659099887535,-1.0448115357939711,-0.8413953809608076,-1.5077409889194797,-1.2964827120844038,2025,0.0,National League,-0.9568002813363718,1.2487181812638815,-1.0752004550417145,-0.0439578488075626,1.0208320386611727,-1.6945085491967786,1.150024757743916,-0.5592918416437813,-1.5025433493444507,-1.1041516907524573,-0.9950951514063843,-0.36855461653295474,-0.22634789178041,0.007926525546998756,-0.5613888358419084,-0.22709830974436407,0.01973880706993225,0.017827153137392214,-0.30559939433267147,0.1667432098651998,-0.9593134667409439,-0.4607495385971482,0.2554059927612377,0.04665199716322428,0.650654025096556,-0.13495470270013718,0.21051149707272981,0.19680865931146088,0.0
SD,2.409359653176604,0.08375952162111226,-0.2745280894952967,-0.3021850661079287,-0.1703785604941387,-0.6133444150271884,0.21521723557451092,-0.8289659732291096,-0.45675429825154884,-0.08443203592276517,-0.5548949439217764,-0.24465078821005393,-1.3774099691169728,1.9122100843628491,0.2344312969117597,-1.162777278867072,-1.525909978227467,-1.0303997377205516,-1.944422565532487,-1.6501876690156196,2025,0.0,National League,0.5270076415916909,-0.7376394319702262,0.6461865875258964,0.4659531973601632,-0.7503551737167591,0.46552432670241156,-0.5175111409847625,0.6372259507252919,0.5174321467941155,0.6328039171057714,-0.35965302390568676,1.6563383309979327,1.5567164352765672,0.19758450078468526,0.6979442479627265,1.566350220807992,1.3039422425869167,1.1615668827398122,1.777477623895659,1.2381832509604294,1.132660553279553,1.7068845553779564,0.22290679547764838,1.1922822344282336,0.9522988637778461,0.8180227823964981,-0.6247834696138361,-0.927920530092527,0.0
SEA,0.1315873944999839,-0.24840853255327328,-0.4534117493635158,-0.33898021249594773,-0.44832903401874624,-1.28558526004823,-1.309852776225559,0.3491403105062408,-0.29341126132582623,0.421192061089691,0.6176494483533475,0.080083621784477,0.08132246755937148,0.3316840730794229,-1.185037512404962,0.5054601841385302,0.0596757746241192,0.17810361088641954,0.21793148782726987,0.209904110185865,2025,0.0,American League,-0.21489631987234048,0.026344265427507535,-0.1165837187615478,-0.8088244180591514,0.514778549410335,0.46552432670241156,-0.5175111409847625,-0.6922382630181229,0.5174321467941155,-0.12239417326737143,-0.8507881355939898,1.0774001393667512,1.2023895497716548,0.15989605698745274,-0.5613888358419084,1.1490809739027454,0.19071263724231216,-0.0331604447204304,1.2474440338882862,-1.2850785043029846,1.4899674106935226,0.9365339616078694,0.6843726701932173,-0.19729375471646923,0.4979997545088586,0.7954981535976199,-0.5262087557089373,-0.8843225544293465,0.0
SF,0.1315873944999839,-0.7533039748983404,-0.5374122512407972,-0.2978562253563972,-0.7159850455609601,-0.5237123023577165,0.325907800947097,-0.6107981429077484,-0.32188390078994294,-0.7119245050356595,-0.26466118345763684,0.18257454852693694,-0.16167421993235612,0.7320839959378908,0.40142762741960986,-0.5989478924157013,-1.17554338589223,-1.2881245104397196,-1.317102268733612,-1.352954643666971,2025,0.0,National League,0.8237692261773034,-0.7376394319702262,0.7801867764682855,0.7209087204440261,-1.003381918342178,0.7355284361898103,-0.23958849119664938,0.9031187934739748,0.5174321467941155,0.7838435351804,-1.8161976851474104,0.9357450499250788,0.5696629685128831,0.9675055669281505,1.6874202423806537,0.5342806323564554,0.5901038860312307,0.6169942205749963,0.7873343753753378,1.4022373302010744,-0.7963711114494346,0.23228853824418733,0.6088875216574093,-0.2648144538974555,-0.752674876663204,1.0457718069184916,0.44846114217533783,0.7930329573480298,0.0
STL,-1.524273594173573,0.9733304388966866,1.0319907906202688,0.7681420295158842,1.10129027262498,1.2847473826792821,-1.1449021297879802,-0.21296268761585418,0.7332786205273285,-0.5786166737267948,-0.1997854017068294,0.5105455141028089,0.4874380386960636,0.2139193898857558,0.6710230106577721,1.2785458377264924,1.022621208744909,0.9280869051253036,0.6527639081514147,0.7859628391712364,2025,0.0,National League,0.23024605700607834,-0.12645247405203922,0.182339779648397,0.7209087204440261,-0.24430168446592143,-0.3444880017597848,0.038334158591463705,0.5042795293509504,-0.20398767325537245,0.17968506288188574,0.32707950144917847,1.6163053709383297,1.9405705612402213,-0.7823150379433614,-0.5613888358419084,1.9765632431533273,2.1051973775676,1.9834869602078988,1.2530162961886162,1.4933784853347665,1.8621620538330736,1.2597043614403152,1.440272560392064,2.825664214865615,2.4697840829332827,2.333638314632145,-0.8261393530554667,-0.8954206457691163,0.0
